file,type,length,modification,result
000148,Revival,10,chorus,"{""metadata"":{""timestamp_utc"":""2024-06-11 22:19:55"",""custom_files"":[{""acrid"":""e5cadb50989a947466b73d48398094be"",""db_end_time_offset_ms"":9180,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9180,""play_offset_ms"":9720,""Comment"":"""",""Track Number"":"""",""Genre"":""Revival"",""Album"":""Contradiction"",""title"":""000148.mp3.db"",""db_begin_time_offset_ms"":0,""score"":100,""Title"":""Blackout 2"",""Artist"":""Andy Ortmann and Weasel Walter"",""bucket_id"":""22150"",""duration_ms"":29700},{""acrid"":""91b5be72f898bb68befc82993c449970"",""db_end_time_offset_ms"":9180,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9180,""play_offset_ms"":9720,""Comment"":"""",""Track Number"":"""",""Genre"":""Revival"",""Album"":""Contradiction"",""title"":""000148.mp3.db"",""db_begin_time_offset_ms"":0,""score"":100,""Title"":""Blackout 2"",""Artist"":""Andy Ortmann and Weasel Walter"",""bucket_id"":""22150"",""duration_ms"":29700}]},""result_type"":0,""cost_time"":0.55399990081787,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
000182,Lo-fi,10,flanger,"{""status"":{""code"":0,""msg"":""Success"",""version"":""1.0""},""cost_time"":2.0659999847412,""metadata"":{""timestamp_utc"":""2024-06-11 22:19:59"",""custom_files"":[{""score"":100,""Title"":""Jules Lost His Jewels"",""db_end_time_offset_ms"":9520,""Artist"":""Ariel Pink's Haunted Graffiti"",""sample_end_time_offset_ms"":9520,""play_offset_ms"":9600,""Comment"":"""",""Track Number"":"""",""Genre"":""Lo-fi"",""Album"":""Worn Copy"",""bucket_id"":""22150"",""duration_ms"":29740,""acrid"":""1bf317712c9f30811c694911a2dc43a1"",""title"":""000182.mp3.db"",""sample_begin_time_offset_ms"":0,""db_begin_time_offset_ms"":0},{""score"":100,""Title"":""Jules Lost His Jewels"",""db_end_time_offset_ms"":9520,""Artist"":""Ariel Pink's Haunted Graffiti"",""sample_end_time_offset_ms"":9520,""play_offset_ms"":9600,""Comment"":"""",""Track Number"":"""",""Genre"":""Lo-fi"",""Album"":""Worn Copy"",""bucket_id"":""22150"",""duration_ms"":29740,""acrid"":""e25a4c8eef2fd29e93fdee6f0c6ce40f"",""title"":""000182.mp3.db"",""sample_begin_time_offset_ms"":0,""db_begin_time_offset_ms"":0}]},""result_type"":0}
"
000182,Lo-fi,10,echo,"{""cost_time"":1.3880000114441,""metadata"":{""custom_files"":[{""db_end_time_offset_ms"":9660,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9660,""play_offset_ms"":10180,""acrid"":""1bf317712c9f30811c694911a2dc43a1"",""Album"":""Worn Copy"",""score"":100,""Title"":""Jules Lost His Jewels"",""Comment"":"""",""title"":""000182.mp3.db"",""Track Number"":"""",""Artist"":""Ariel Pink's Haunted Graffiti"",""bucket_id"":""22150"",""duration_ms"":29740,""Genre"":""Lo-fi"",""db_begin_time_offset_ms"":0},{""db_end_time_offset_ms"":9660,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9660,""play_offset_ms"":10180,""acrid"":""e25a4c8eef2fd29e93fdee6f0c6ce40f"",""Album"":""Worn Copy"",""score"":100,""Title"":""Jules Lost His Jewels"",""Comment"":"""",""title"":""000182.mp3.db"",""Track Number"":"""",""Artist"":""Ariel Pink's Haunted Graffiti"",""bucket_id"":""22150"",""duration_ms"":29740,""Genre"":""Lo-fi"",""db_begin_time_offset_ms"":0}],""timestamp_utc"":""2024-06-11 22:20:01""},""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
000182,Lo-fi,10,band,"{""cost_time"":1.8880000114441,""metadata"":{""custom_files"":[{""db_end_time_offset_ms"":9600,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9600,""play_offset_ms"":9660,""acrid"":""e25a4c8eef2fd29e93fdee6f0c6ce40f"",""Title"":""Jules Lost His Jewels"",""Artist"":""Ariel Pink's Haunted Graffiti"",""Album"":""Worn Copy"",""Comment"":"""",""Track Number"":"""",""Genre"":""Lo-fi"",""score"":100,""title"":""000182.mp3.db"",""bucket_id"":""22150"",""duration_ms"":29740,""db_begin_time_offset_ms"":0},{""db_end_time_offset_ms"":9600,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9600,""play_offset_ms"":9660,""acrid"":""1bf317712c9f30811c694911a2dc43a1"",""Title"":""Jules Lost His Jewels"",""Artist"":""Ariel Pink's Haunted Graffiti"",""Album"":""Worn Copy"",""Comment"":"""",""Track Number"":"""",""Genre"":""Lo-fi"",""score"":100,""title"":""000182.mp3.db"",""bucket_id"":""22150"",""duration_ms"":29740,""db_begin_time_offset_ms"":0}],""timestamp_utc"":""2024-06-11 22:20:03""},""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
000182,Lo-fi,10,chorus,"{""metadata"":{""timestamp_utc"":""2024-06-11 22:20:04"",""custom_files"":[{""acrid"":""e25a4c8eef2fd29e93fdee6f0c6ce40f"",""db_end_time_offset_ms"":9040,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9040,""play_offset_ms"":9740,""score"":100,""Album"":""Worn Copy"",""db_begin_time_offset_ms"":0,""title"":""000182.mp3.db"",""bucket_id"":""22150"",""Comment"":"""",""Genre"":""Lo-fi"",""Title"":""Jules Lost His Jewels"",""Track Number"":"""",""Artist"":""Ariel Pink's Haunted Graffiti"",""duration_ms"":29740},{""acrid"":""1bf317712c9f30811c694911a2dc43a1"",""db_end_time_offset_ms"":9040,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9040,""play_offset_ms"":9740,""score"":100,""Album"":""Worn Copy"",""db_begin_time_offset_ms"":0,""title"":""000182.mp3.db"",""bucket_id"":""22150"",""Comment"":"""",""Genre"":""Lo-fi"",""Title"":""Jules Lost His Jewels"",""Track Number"":"""",""Artist"":""Ariel Pink's Haunted Graffiti"",""duration_ms"":29740}]},""result_type"":0,""cost_time"":0.58499979972839,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
000190,Folk,10,flanger,"{""cost_time"":0.68299984931946,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""},""result_type"":0,""metadata"":{""timestamp_utc"":""2024-06-11 22:20:07"",""custom_files"":[{""db_end_time_offset_ms"":9380,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9380,""play_offset_ms"":9600,""title"":""000190.mp3.db"",""Album"":""Blue Piano"",""acrid"":""c9cdbf73c526bece0158e71a7a7b7284"",""duration_ms"":29740,""score"":100,""Track Number"":"""",""bucket_id"":""22150"",""Title"":""Castle Of Stars"",""Comment"":"""",""Artist"":""Askew Ed"",""Genre"":""Folk"",""db_begin_time_offset_ms"":0},{""db_end_time_offset_ms"":9380,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9380,""play_offset_ms"":9600,""title"":""000190.mp3.db"",""Album"":""Blue Piano"",""acrid"":""e5824381adb139ae4e9e2708f33d4a34"",""duration_ms"":29740,""score"":100,""Track Number"":"""",""bucket_id"":""22150"",""Title"":""Castle Of Stars"",""Comment"":"""",""Artist"":""Askew Ed"",""Genre"":""Folk"",""db_begin_time_offset_ms"":0}]}}
"
000190,Folk,10,echo,"{""status"":{""code"":0,""msg"":""Success"",""version"":""1.0""},""metadata"":{""timestamp_utc"":""2024-06-11 22:20:09"",""custom_files"":[{""score"":100,""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9440,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9440,""Album"":""Blue Piano"",""Title"":""Castle Of Stars"",""duration_ms"":29740,""Artist"":""Askew Ed"",""title"":""000190.mp3.db"",""play_offset_ms"":10180,""Comment"":"""",""Track Number"":"""",""Genre"":""Folk"",""acrid"":""e5824381adb139ae4e9e2708f33d4a34"",""bucket_id"":""22150""},{""score"":100,""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9440,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9440,""Album"":""Blue Piano"",""Title"":""Castle Of Stars"",""duration_ms"":29740,""Artist"":""Askew Ed"",""title"":""000190.mp3.db"",""play_offset_ms"":10180,""Comment"":"""",""Track Number"":"""",""Genre"":""Folk"",""acrid"":""c9cdbf73c526bece0158e71a7a7b7284"",""bucket_id"":""22150""}]},""result_type"":0,""cost_time"":1.558000087738}
"
000190,Folk,10,band,"{""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""},""result_type"":0,""metadata"":{""timestamp_utc"":""2024-06-11 22:20:11"",""custom_files"":[{""Title"":""Castle Of Stars"",""Album"":""Blue Piano"",""Artist"":""Askew Ed"",""title"":""000190.mp3.db"",""Comment"":"""",""Track Number"":"""",""Genre"":""Folk"",""sample_begin_time_offset_ms"":0,""acrid"":""e5824381adb139ae4e9e2708f33d4a34"",""play_offset_ms"":9640,""score"":100,""bucket_id"":""22150"",""duration_ms"":29740,""db_end_time_offset_ms"":9440,""db_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9440},{""Title"":""Castle Of Stars"",""Album"":""Blue Piano"",""Artist"":""Askew Ed"",""title"":""000190.mp3.db"",""Comment"":"""",""Track Number"":"""",""Genre"":""Folk"",""sample_begin_time_offset_ms"":0,""acrid"":""c9cdbf73c526bece0158e71a7a7b7284"",""play_offset_ms"":9640,""score"":100,""bucket_id"":""22150"",""duration_ms"":29740,""db_end_time_offset_ms"":9440,""db_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9440}]},""cost_time"":1.7690000534058}
"
000190,Folk,10,chorus,"{""status"":{""version"":""1.0"",""msg"":""Success"",""code"":0},""result_type"":0,""cost_time"":1.4449999332428,""metadata"":{""custom_files"":[{""acrid"":""c9cdbf73c526bece0158e71a7a7b7284"",""bucket_id"":""22150"",""duration_ms"":29740,""score"":100,""db_begin_time_offset_ms"":0,""Title"":""Castle Of Stars"",""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":8640,""play_offset_ms"":9620,""Comment"":"""",""Track Number"":"""",""Genre"":""Folk"",""db_end_time_offset_ms"":8640,""Album"":""Blue Piano"",""title"":""000190.mp3.db"",""Artist"":""Askew Ed""},{""acrid"":""e5824381adb139ae4e9e2708f33d4a34"",""bucket_id"":""22150"",""duration_ms"":29740,""score"":100,""db_begin_time_offset_ms"":0,""Title"":""Castle Of Stars"",""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":8640,""play_offset_ms"":9620,""Comment"":"""",""Track Number"":"""",""Genre"":""Folk"",""db_end_time_offset_ms"":8640,""Album"":""Blue Piano"",""title"":""000190.mp3.db"",""Artist"":""Askew Ed""}],""timestamp_utc"":""2024-06-11 22:20:13""}}
"
000193,Folk,10,flanger,"{""status"":{""code"":0,""msg"":""Success"",""version"":""1.0""},""metadata"":{""timestamp_utc"":""2024-06-11 22:20:16"",""custom_files"":[{""score"":100,""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9080,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9080,""Album"":""Blue Piano"",""Title"":""Here With You"",""bucket_id"":""22150"",""duration_ms"":29620,""Comment"":"""",""Track Number"":"""",""Genre"":""Folk"",""title"":""000193.mp3.db"",""Artist"":""Askew Ed"",""play_offset_ms"":9500,""acrid"":""6f6eb944b7c1e357ec16e0228c8fe95b""},{""score"":100,""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9080,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9080,""Album"":""Blue Piano"",""Title"":""Here With You"",""bucket_id"":""22150"",""duration_ms"":29620,""Comment"":"""",""Track Number"":"""",""Genre"":""Folk"",""title"":""000193.mp3.db"",""Artist"":""Askew Ed"",""play_offset_ms"":9500,""acrid"":""a9cf76fbda5a2285c7157c30a25ae3c0""}]},""result_type"":0,""cost_time"":1.2129998207092}
"
000193,Folk,10,echo,"{""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""},""result_type"":0,""metadata"":{""timestamp_utc"":""2024-06-11 22:20:18"",""custom_files"":[{""Album"":""Blue Piano"",""title"":""000193.mp3.db"",""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":8980,""sample_begin_time_offset_ms"":0,""acrid"":""a9cf76fbda5a2285c7157c30a25ae3c0"",""play_offset_ms"":10060,""score"":100,""Comment"":"""",""Track Number"":"""",""Genre"":""Folk"",""bucket_id"":""22150"",""duration_ms"":29620,""Artist"":""Askew Ed"",""sample_end_time_offset_ms"":8980,""Title"":""Here With You""},{""Album"":""Blue Piano"",""title"":""000193.mp3.db"",""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":8980,""sample_begin_time_offset_ms"":0,""acrid"":""6f6eb944b7c1e357ec16e0228c8fe95b"",""play_offset_ms"":10060,""score"":100,""Comment"":"""",""Track Number"":"""",""Genre"":""Folk"",""bucket_id"":""22150"",""duration_ms"":29620,""Artist"":""Askew Ed"",""sample_end_time_offset_ms"":8980,""Title"":""Here With You""}]},""cost_time"":1.0729999542236}
"
000193,Folk,10,band,"{""status"":{""code"":0,""msg"":""Success"",""version"":""1.0""},""cost_time"":1.3600001335144,""metadata"":{""timestamp_utc"":""2024-06-11 22:20:19"",""custom_files"":[{""score"":100,""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9100,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9100,""play_offset_ms"":9540,""Title"":""Here With You"",""Album"":""Blue Piano"",""Artist"":""Askew Ed"",""Comment"":"""",""Track Number"":"""",""Genre"":""Folk"",""duration_ms"":29620,""acrid"":""6f6eb944b7c1e357ec16e0228c8fe95b"",""title"":""000193.mp3.db"",""bucket_id"":""22150""},{""score"":100,""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9100,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9100,""play_offset_ms"":9540,""Title"":""Here With You"",""Album"":""Blue Piano"",""Artist"":""Askew Ed"",""Comment"":"""",""Track Number"":"""",""Genre"":""Folk"",""duration_ms"":29620,""acrid"":""a9cf76fbda5a2285c7157c30a25ae3c0"",""title"":""000193.mp3.db"",""bucket_id"":""22150""}]},""result_type"":0}
"
000193,Folk,10,chorus,"{""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""},""result_type"":0,""metadata"":{""timestamp_utc"":""2024-06-11 22:20:21"",""custom_files"":[{""Album"":""Blue Piano"",""title"":""000193.mp3.db"",""db_begin_time_offset_ms"":0,""Title"":""Here With You"",""sample_begin_time_offset_ms"":0,""acrid"":""a9cf76fbda5a2285c7157c30a25ae3c0"",""play_offset_ms"":9560,""Comment"":"""",""Track Number"":"""",""Genre"":""Folk"",""score"":100,""bucket_id"":""22150"",""duration_ms"":29620,""db_end_time_offset_ms"":8720,""Artist"":""Askew Ed"",""sample_end_time_offset_ms"":8720},{""Album"":""Blue Piano"",""title"":""000193.mp3.db"",""db_begin_time_offset_ms"":0,""Title"":""Here With You"",""sample_begin_time_offset_ms"":0,""acrid"":""6f6eb944b7c1e357ec16e0228c8fe95b"",""play_offset_ms"":9560,""Comment"":"""",""Track Number"":"""",""Genre"":""Folk"",""score"":100,""bucket_id"":""22150"",""duration_ms"":29620,""db_end_time_offset_ms"":8720,""Artist"":""Askew Ed"",""sample_end_time_offset_ms"":8720}]},""cost_time"":0.81100010871887}
"
000194,Folk,10,flanger,"{""status"":{""version"":""1.0"",""msg"":""Success"",""code"":0},""result_type"":0,""cost_time"":1.6399998664856,""metadata"":{""custom_files"":[{""acrid"":""3272c6796160390e044b7364a54985c7"",""bucket_id"":""22150"",""duration_ms"":29740,""score"":100,""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9240,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9240,""play_offset_ms"":9580,""Title"":""All I want to Do"",""Artist"":""Askew Ed"",""Comment"":"""",""Track Number"":"""",""Genre"":""Folk"",""Album"":""Blue Piano"",""title"":""000194.mp3.db""},{""acrid"":""21b88aadc2d4f824b77578e3523b3322"",""bucket_id"":""22150"",""duration_ms"":29740,""score"":100,""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9240,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9240,""play_offset_ms"":9580,""Title"":""All I want to Do"",""Artist"":""Askew Ed"",""Comment"":"""",""Track Number"":"""",""Genre"":""Folk"",""Album"":""Blue Piano"",""title"":""000194.mp3.db""}],""timestamp_utc"":""2024-06-11 22:20:24""}}
"
000194,Folk,10,echo,"{""metadata"":{""timestamp_utc"":""2024-06-11 22:20:25"",""custom_files"":[{""acrid"":""3272c6796160390e044b7364a54985c7"",""db_end_time_offset_ms"":9380,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9380,""play_offset_ms"":10120,""score"":100,""Artist"":""Askew Ed"",""Comment"":"""",""Track Number"":"""",""Album"":""Blue Piano"",""Genre"":""Folk"",""title"":""000194.mp3.db"",""db_begin_time_offset_ms"":0,""Title"":""All I want to Do"",""bucket_id"":""22150"",""duration_ms"":29740},{""acrid"":""21b88aadc2d4f824b77578e3523b3322"",""db_end_time_offset_ms"":9380,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9380,""play_offset_ms"":10120,""score"":100,""Artist"":""Askew Ed"",""Comment"":"""",""Track Number"":"""",""Album"":""Blue Piano"",""Genre"":""Folk"",""title"":""000194.mp3.db"",""db_begin_time_offset_ms"":0,""Title"":""All I want to Do"",""bucket_id"":""22150"",""duration_ms"":29740}]},""result_type"":0,""cost_time"":0.63100004196167,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
000194,Folk,10,band,"{""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""},""result_type"":0,""metadata"":{""timestamp_utc"":""2024-06-11 22:20:27"",""custom_files"":[{""Title"":""All I want to Do"",""Artist"":""Askew Ed"",""Album"":""Blue Piano"",""Comment"":"""",""Track Number"":"""",""Genre"":""Folk"",""title"":""000194.mp3.db"",""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9440,""sample_begin_time_offset_ms"":0,""acrid"":""21b88aadc2d4f824b77578e3523b3322"",""play_offset_ms"":9640,""score"":100,""bucket_id"":""22150"",""duration_ms"":29740,""sample_end_time_offset_ms"":9440},{""Title"":""All I want to Do"",""Artist"":""Askew Ed"",""Album"":""Blue Piano"",""Comment"":"""",""Track Number"":"""",""Genre"":""Folk"",""title"":""000194.mp3.db"",""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9440,""sample_begin_time_offset_ms"":0,""acrid"":""3272c6796160390e044b7364a54985c7"",""play_offset_ms"":9640,""score"":100,""bucket_id"":""22150"",""duration_ms"":29740,""sample_end_time_offset_ms"":9440}]},""cost_time"":1.5800001621246}
"
000194,Folk,10,chorus,"{""status"":{""code"":0,""msg"":""Success"",""version"":""1.0""},""cost_time"":1.6130001544952,""metadata"":{""timestamp_utc"":""2024-06-11 22:20:29"",""custom_files"":[{""Artist"":""Askew Ed"",""Comment"":"""",""Track Number"":"""",""Genre"":""Folk"",""score"":100,""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9180,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9180,""play_offset_ms"":9680,""Album"":""Blue Piano"",""bucket_id"":""22150"",""duration_ms"":29740,""acrid"":""21b88aadc2d4f824b77578e3523b3322"",""title"":""000194.mp3.db"",""Title"":""All I want to Do""},{""Artist"":""Askew Ed"",""Comment"":"""",""Track Number"":"""",""Genre"":""Folk"",""score"":100,""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9180,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9180,""play_offset_ms"":9680,""Album"":""Blue Piano"",""bucket_id"":""22150"",""duration_ms"":29740,""acrid"":""3272c6796160390e044b7364a54985c7"",""title"":""000194.mp3.db"",""Title"":""All I want to Do""}]},""result_type"":0}
"
000197,Folk,10,flanger,"{""status"":{""version"":""1.0"",""msg"":""Success"",""code"":0},""result_type"":0,""cost_time"":0.82599997520447,""metadata"":{""custom_files"":[{""acrid"":""b8ffba07217bfa4250a068c3b0254945"",""Title"":""Paino 2"",""Artist"":""Askew Ed"",""bucket_id"":""22150"",""duration_ms"":29700,""Track Number"":"""",""Genre"":""Folk"",""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":8340,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":8340,""play_offset_ms"":9620,""Album"":""Blue Piano"",""score"":100,""Comment"":"""",""title"":""000197.mp3.db""},{""acrid"":""d50adbe92c666ccb1bd46ac04815fb2b"",""Title"":""Paino 2"",""Artist"":""Askew Ed"",""bucket_id"":""22150"",""duration_ms"":29700,""Track Number"":"""",""Genre"":""Folk"",""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":8340,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":8340,""play_offset_ms"":9620,""Album"":""Blue Piano"",""score"":100,""Comment"":"""",""title"":""000197.mp3.db""}],""timestamp_utc"":""2024-06-11 22:20:32""}}
"
000197,Folk,10,echo,"{""cost_time"":1.2580001354218,""metadata"":{""custom_files"":[{""db_end_time_offset_ms"":8400,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":8400,""play_offset_ms"":10200,""Artist"":""Askew Ed"",""acrid"":""b8ffba07217bfa4250a068c3b0254945"",""Album"":""Blue Piano"",""Title"":""Paino 2"",""score"":100,""bucket_id"":""22150"",""title"":""000197.mp3.db"",""Comment"":"""",""Track Number"":"""",""Genre"":""Folk"",""duration_ms"":29700,""db_begin_time_offset_ms"":0},{""db_end_time_offset_ms"":8400,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":8400,""play_offset_ms"":10200,""Artist"":""Askew Ed"",""acrid"":""d50adbe92c666ccb1bd46ac04815fb2b"",""Album"":""Blue Piano"",""Title"":""Paino 2"",""score"":100,""bucket_id"":""22150"",""title"":""000197.mp3.db"",""Comment"":"""",""Track Number"":"""",""Genre"":""Folk"",""duration_ms"":29700,""db_begin_time_offset_ms"":0}],""timestamp_utc"":""2024-06-11 22:20:33""},""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
