file,type,length,modification,result,match
012179,Beat Music,10,original,No result,None
012179,Beat Music,10,original,No result,None
012179,Beat Music,10,original,No result,None
012188,Beat Music,10,original,No result,None
012188,Beat Music,10,original,No result,None
012188,Beat Music,10,original,No result,None
012188,Beat Music,10,original,No result,None
012189,Beat Music,10,original,No result,None
012189,Beat Music,10,original,No result,None
012189,Beat Music,10,original,No result,None
012189,Beat Music,10,original,No result,None
012346,Electroacoustic,10,original,No result,None
012346,Electroacoustic,10,original,No result,None
012346,Electroacoustic,10,original,No result,None
012346,Electroacoustic,10,original,No result,None
012348,Psych-Folk,10,original,No result,None
012348,Psych-Folk,10,original,No result,None
012348,Psych-Folk,10,original,No result,None
012348,Psych-Folk,10,original,No result,None
012349,Psych-Folk,10,original,No result,None
012349,Psych-Folk,10,original,No result,None
012349,Psych-Folk,10,original,No result,None
012349,Psych-Folk,10,original,No result,None
012350,Psych-Folk,10,original,No result,None
012350,Psych-Folk,10,original,No result,None
012350,Psych-Folk,10,original,No result,None
012350,Psych-Folk,10,original,No result,None
012351,Psych-Folk,10,original,No result,None
012351,Psych-Folk,10,original,No result,None
012351,Psych-Folk,10,original,No result,None
012351,Psych-Folk,10,original,No result,None
012352,Psych-Folk,10,original,No result,None
012352,Psych-Folk,10,original,No result,None
012352,Psych-Folk,10,original,No result,None
012352,Psych-Folk,10,original,No result,None
012353,Psych-Folk,10,original,No result,None
012353,Psych-Folk,10,original,No result,None
012353,Psych-Folk,10,original,No result,None
012353,Psych-Folk,10,original,No result,None
012355,Psych-Folk,10,original,No result,None
012355,Psych-Folk,10,original,No result,None
012355,Psych-Folk,10,original,No result,None
012355,Psych-Folk,10,original,No result,None
012376,Pop,10,original,No result,None
012376,Pop,10,original,No result,None
012376,Pop,10,original,No result,None
012376,Pop,10,original,No result,None
012387,Pop,10,original,No result,None
012387,Pop,10,original,No result,None
012387,Pop,10,original,No result,None
012387,Pop,10,original,No result,None
012390,Pop,10,original,No result,None
012390,Pop,10,original,No result,None
012390,Pop,10,original,No result,None
012390,Pop,10,original,No result,None
012394,Hip-Hop,10,original,No result,None
012394,Hip-Hop,10,original,No result,None
012394,Hip-Hop,10,original,No result,None
012394,Hip-Hop,10,original,No result,None
012481,Folk,10,original,No result,None
012481,Folk,10,original,No result,None
012481,Folk,10,original,No result,None
012481,Folk,10,original,No result,None
012482,Folk,10,original,No result,None
012482,Folk,10,original,No result,None
012482,Folk,10,original,No result,None
012482,Folk,10,original,No result,None
012484,Folk,10,original,No result,None
012484,Folk,10,original,No result,None
012484,Folk,10,original,No result,None
012484,Folk,10,original,No result,None
012485,Folk,10,original,No result,None
012485,Folk,10,original,No result,None
012485,Folk,10,original,No result,None
012485,Folk,10,original,No result,None
012486,Folk,10,original,No result,None
012486,Folk,10,original,No result,None
012486,Folk,10,original,No result,None
012486,Folk,10,original,No result,None
012487,Folk,10,original,No result,None
012487,Folk,10,original,No result,None
012487,Folk,10,original,No result,None
012487,Folk,10,original,No result,None
012488,Folk,10,original,No result,None
012488,Folk,10,original,No result,None
012488,Folk,10,original,No result,None
012488,Folk,10,original,No result,None
012489,Folk,10,original,No result,None
012489,Folk,10,original,No result,None
012489,Folk,10,original,No result,None
012489,Folk,10,original,No result,None
012490,Folk,10,original,No result,None
012490,Folk,10,original,No result,None
012490,Folk,10,original,No result,None
012490,Folk,10,original,No result,None
