file,type,length,modification,result
424,Avant-Garde,15,original,"{""cost_time"":3.7999999523163,""metadata"":{""custom_files"":[{""db_end_time_offset_ms"":13960,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":11060,""play_offset_ms"":14620,""Title"":""The Ambient Honky"",""Artist"":""Brian Joseph Davis"",""acrid"":""583c29144e4f4a29db78d9d3bd6e3136"",""Comment"":"""",""Track Number"":"""",""Genre"":""Avant-Garde"",""Album"":""The Definitive Host"",""score"":100,""title"":""000424.mp3.db"",""bucket_id"":""22150"",""duration_ms"":29700,""db_begin_time_offset_ms"":2900},{""db_end_time_offset_ms"":13960,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":11060,""play_offset_ms"":14620,""Title"":""The Ambient Honky"",""Artist"":""Brian Joseph Davis"",""acrid"":""97f937a09efab334257ac5213d562d48"",""Comment"":"""",""Track Number"":"""",""Genre"":""Avant-Garde"",""Album"":""The Definitive Host"",""score"":100,""title"":""000424.mp3.db"",""bucket_id"":""22150"",""duration_ms"":29700,""db_begin_time_offset_ms"":2900}],""timestamp_utc"":""2024-06-11 18:43:48""},""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
459,Krautrock,15,original,"{""status"":{""code"":0,""msg"":""Success"",""version"":""1.0""},""cost_time"":3.0260000228882,""metadata"":{""timestamp_utc"":""2024-06-11 18:43:52"",""custom_files"":[{""score"":100,""Title"":""Machines and Muscles"",""db_end_time_offset_ms"":14300,""Artist"":""CAVE"",""sample_end_time_offset_ms"":11460,""play_offset_ms"":14700,""Comment"":"""",""Track Number"":"""",""Genre"":""Krautrock"",""Album"":""Butthash"",""bucket_id"":""22150"",""duration_ms"":29740,""acrid"":""6c294c0f652ae06eece82fbe1d4d6cd9"",""title"":""000459.mp3.db"",""sample_begin_time_offset_ms"":0,""db_begin_time_offset_ms"":2840},{""score"":100,""Title"":""Machines and Muscles"",""db_end_time_offset_ms"":14300,""Artist"":""CAVE"",""sample_end_time_offset_ms"":11460,""play_offset_ms"":14700,""Comment"":"""",""Track Number"":"""",""Genre"":""Krautrock"",""Album"":""Butthash"",""bucket_id"":""22150"",""duration_ms"":29740,""acrid"":""004bdd27c29374d833a6211b9bdbb75e"",""title"":""000459.mp3.db"",""sample_begin_time_offset_ms"":0,""db_begin_time_offset_ms"":2840}]},""result_type"":0}
"
534,Folk,15,original,"{""status"":{""code"":0,""msg"":""Success"",""version"":""1.0""},""metadata"":{""timestamp_utc"":""2024-06-11 18:43:55"",""custom_files"":[{""score"":100,""db_begin_time_offset_ms"":2800,""db_end_time_offset_ms"":14500,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":11700,""Album"":""One Mind"",""bucket_id"":""22150"",""duration_ms"":29700,""Artist"":""Charles Manson"",""play_offset_ms"":14560,""Title"":""I Can See You"",""acrid"":""b8c9076956d9714ecb6ba536ef0e038e"",""title"":""000534.mp3.db"",""Comment"":"""",""Track Number"":"""",""Genre"":""Folk""},{""score"":100,""db_begin_time_offset_ms"":2800,""db_end_time_offset_ms"":14500,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":11700,""Album"":""One Mind"",""bucket_id"":""22150"",""duration_ms"":29700,""Artist"":""Charles Manson"",""play_offset_ms"":14560,""Title"":""I Can See You"",""acrid"":""5a37544ba9624f175cd9fb4b6e5abcd6"",""title"":""000534.mp3.db"",""Comment"":"""",""Track Number"":"""",""Genre"":""Folk""}]},""result_type"":0,""cost_time"":2.5090000629425}
"
540,Folk,15,original,"{""status"":{""msg"":""Success"",""code"":0,""version"":""1.0""},""result_type"":0,""cost_time"":2.5720000267029,""metadata"":{""timestamp_utc"":""2024-06-11 18:43:59"",""custom_files"":[{""Comment"":"""",""title"":""000540.mp3.db"",""Genre"":""Folk"",""Album"":""One Mind"",""score"":100,""db_begin_time_offset_ms"":3020,""db_end_time_offset_ms"":14360,""bucket_id"":""22150"",""sample_end_time_offset_ms"":11340,""acrid"":""3b4f1e748dacd7f5470286ab16a45c35"",""duration_ms"":29700,""sample_begin_time_offset_ms"":0,""Title"":""The Black Pirate"",""play_offset_ms"":14420,""Artist"":""Charles Manson"",""Track Number"":""""},{""Comment"":"""",""title"":""000540.mp3.db"",""Genre"":""Folk"",""Album"":""One Mind"",""score"":100,""db_begin_time_offset_ms"":3020,""db_end_time_offset_ms"":14360,""bucket_id"":""22150"",""sample_end_time_offset_ms"":11340,""acrid"":""9d38be053336cb71827c8fc85d0e7b70"",""duration_ms"":29700,""sample_begin_time_offset_ms"":0,""Title"":""The Black Pirate"",""play_offset_ms"":14420,""Artist"":""Charles Manson"",""Track Number"":""""}]}}
"
546,Folk,15,original,"{""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""},""result_type"":0,""metadata"":{""timestamp_utc"":""2024-06-11 18:44:02"",""custom_files"":[{""Album"":""One Mind"",""title"":""000546.mp3.db"",""db_begin_time_offset_ms"":2740,""db_end_time_offset_ms"":14320,""sample_begin_time_offset_ms"":0,""acrid"":""58f3ef6f1fea023a2b2a042e76d3ef25"",""play_offset_ms"":14700,""score"":100,""Title"":""If You Have No One"",""sample_end_time_offset_ms"":11580,""Artist"":""Charles Manson"",""bucket_id"":""22150"",""duration_ms"":29700,""Comment"":"""",""Track Number"":"""",""Genre"":""Folk""},{""Album"":""One Mind"",""title"":""000546.mp3.db"",""db_begin_time_offset_ms"":2740,""db_end_time_offset_ms"":14320,""sample_begin_time_offset_ms"":0,""acrid"":""e137cecc0e4379023cde1204abf3e108"",""play_offset_ms"":14700,""score"":100,""Title"":""If You Have No One"",""sample_end_time_offset_ms"":11580,""Artist"":""Charles Manson"",""bucket_id"":""22150"",""duration_ms"":29700,""Comment"":"""",""Track Number"":"""",""Genre"":""Folk""}]},""cost_time"":2.5629999637604}
"
574,Punk,15,original,"{""cost_time"":1.4789998531342,""metadata"":{""custom_files"":[{""db_end_time_offset_ms"":14580,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":11880,""play_offset_ms"":14700,""acrid"":""c348d630fb4884d97a10bd609c98e9cd"",""Title"":""Caliente Queen"",""Artist"":""Clockcleaner"",""Album"":""Babylon Rules"",""Comment"":"""",""Track Number"":"""",""Genre"":""Punk"",""score"":100,""title"":""000574.mp3.db"",""bucket_id"":""22150"",""duration_ms"":29700,""db_begin_time_offset_ms"":2700},{""db_end_time_offset_ms"":14580,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":11880,""play_offset_ms"":14700,""acrid"":""ce65a5e70da89a6f7486707aac8ead79"",""Title"":""Caliente Queen"",""Artist"":""Clockcleaner"",""Album"":""Babylon Rules"",""Comment"":"""",""Track Number"":"""",""Genre"":""Punk"",""score"":100,""title"":""000574.mp3.db"",""bucket_id"":""22150"",""duration_ms"":29700,""db_begin_time_offset_ms"":2700}],""timestamp_utc"":""2024-06-11 18:44:05""},""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
602,Folk,15,original,"{""metadata"":{""timestamp_utc"":""2024-06-11 18:44:06"",""custom_files"":[{""acrid"":""51fb96bf63bda69c7dd01cbadfac0241"",""db_end_time_offset_ms"":14380,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":11620,""play_offset_ms"":14680,""score"":100,""Album"":""Clones of Eros, Axa Hour of Dora Bleu"",""db_begin_time_offset_ms"":2760,""title"":""000602.mp3.db"",""bucket_id"":""22150"",""Comment"":"""",""Genre"":""Folk"",""Title"":""Disappearing"",""Track Number"":"""",""Artist"":""Dorothy Bleu"",""duration_ms"":29700},{""acrid"":""d2a8e24c912fe3d19813fd8030a9aea4"",""db_end_time_offset_ms"":14380,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":11620,""play_offset_ms"":14680,""score"":100,""Album"":""Clones of Eros, Axa Hour of Dora Bleu"",""db_begin_time_offset_ms"":2760,""title"":""000602.mp3.db"",""bucket_id"":""22150"",""Comment"":"""",""Genre"":""Folk"",""Title"":""Disappearing"",""Track Number"":"""",""Artist"":""Dorothy Bleu"",""duration_ms"":29700}]},""result_type"":0,""cost_time"":0.96600008010864,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
615,Electroacoustic,15,original,"{""status"":{""code"":1001,""version"":""1.0"",""msg"":""No result""}}
"
620,Folk,15,original,"{""status"":{""msg"":""Success"",""code"":0,""version"":""1.0""},""result_type"":0,""cost_time"":2.1200001239777,""metadata"":{""timestamp_utc"":""2024-06-11 18:44:12"",""custom_files"":[{""title"":""000620.mp3.db"",""Album"":""Viridian City"",""Title"":""Arabesque"",""Artist"":""Ed Askew"",""score"":100,""Comment"":"""",""Track Number"":"""",""Genre"":""Folk"",""db_begin_time_offset_ms"":2900,""acrid"":""ccbb3349435cf4d7a5449e0882d66f0e"",""duration_ms"":29680,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":11360,""play_offset_ms"":14520,""db_end_time_offset_ms"":14260,""bucket_id"":""22150""},{""title"":""000620.mp3.db"",""Album"":""Viridian City"",""Title"":""Arabesque"",""Artist"":""Ed Askew"",""score"":100,""Comment"":"""",""Track Number"":"""",""Genre"":""Folk"",""db_begin_time_offset_ms"":2900,""acrid"":""12afc6b01b9ee6abbfc0a7c6170dd898"",""duration_ms"":29680,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":11360,""play_offset_ms"":14520,""db_end_time_offset_ms"":14260,""bucket_id"":""22150""}]}}
"
621,Folk,15,original,"{""status"":{""code"":0,""msg"":""Success"",""version"":""1.0""},""metadata"":{""timestamp_utc"":""2024-06-11 18:44:14"",""custom_files"":[{""Title"":""Blue Eyed Baby"",""Artist"":""Ed Askew"",""Comment"":"""",""Track Number"":"""",""Genre"":""Folk"",""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":11580,""play_offset_ms"":14700,""bucket_id"":""22150"",""duration_ms"":29700,""title"":""000621.mp3.db"",""acrid"":""2477dcdbe28aae0008883992407d8e21"",""Album"":""Rainy Day Song"",""db_end_time_offset_ms"":14380,""db_begin_time_offset_ms"":2800,""score"":100},{""Title"":""Blue Eyed Baby"",""Artist"":""Ed Askew"",""Comment"":"""",""Track Number"":"""",""Genre"":""Folk"",""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":11580,""play_offset_ms"":14700,""bucket_id"":""22150"",""duration_ms"":29700,""title"":""000621.mp3.db"",""acrid"":""af83c9d7be6f9cee2960e8d01ff2087a"",""Album"":""Rainy Day Song"",""db_end_time_offset_ms"":14380,""db_begin_time_offset_ms"":2800,""score"":100}]},""cost_time"":1.6849999427795,""result_type"":0}
"
625,Folk,15,original,"{""cost_time"":0.88100004196167,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""},""result_type"":0,""metadata"":{""timestamp_utc"":""2024-06-11 18:44:16"",""custom_files"":[{""db_end_time_offset_ms"":14180,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":11440,""play_offset_ms"":14700,""Title"":""Climbing To The Top"",""Artist"":""Ed Askew"",""title"":""000625.mp3.db"",""Album"":""Rainy Day Song"",""Comment"":"""",""Track Number"":"""",""Genre"":""Folk"",""acrid"":""54b4de250c9fd2ba7cfa476d7e20ece4"",""score"":100,""duration_ms"":29740,""bucket_id"":""22150"",""db_begin_time_offset_ms"":2740},{""db_end_time_offset_ms"":14180,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":11440,""play_offset_ms"":14700,""Title"":""Climbing To The Top"",""Artist"":""Ed Askew"",""title"":""000625.mp3.db"",""Album"":""Rainy Day Song"",""Comment"":"""",""Track Number"":"""",""Genre"":""Folk"",""acrid"":""599427f8f02d41c9de8934cf9b5b483e"",""score"":100,""duration_ms"":29740,""bucket_id"":""22150"",""db_begin_time_offset_ms"":2740}]}}
"
666,Reggae,15,original,"{""status"":{""code"":0,""msg"":""Success"",""version"":""1.0""},""metadata"":{""timestamp_utc"":""2024-06-11 18:44:18"",""custom_files"":[{""Comment"":"""",""Track Number"":"""",""Genre"":""Reggae"",""score"":100,""db_begin_time_offset_ms"":2980,""db_end_time_offset_ms"":14580,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":11600,""play_offset_ms"":14700,""bucket_id"":""22150"",""duration_ms"":29740,""acrid"":""b3529a66d572145ca7ebf7ad229013a5"",""Album"":""mp3"",""Title"":""Heat"",""Artist"":""Explode Into Colors"",""title"":""000666.mp3.db""},{""Comment"":"""",""Track Number"":"""",""Genre"":""Reggae"",""score"":100,""db_begin_time_offset_ms"":2980,""db_end_time_offset_ms"":14580,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":11600,""play_offset_ms"":14700,""bucket_id"":""22150"",""duration_ms"":29740,""acrid"":""d9989b3cb17e2a2b76df47432909ced9"",""Album"":""mp3"",""Title"":""Heat"",""Artist"":""Explode Into Colors"",""title"":""000666.mp3.db""}]},""cost_time"":0.9539999961853,""result_type"":0}
"
667,Reggae,15,original,"{""cost_time"":1.175999879837,""metadata"":{""custom_files"":[{""db_end_time_offset_ms"":14380,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":11500,""play_offset_ms"":14680,""Title"":""Sharpen The Knife"",""Artist"":""Explode Into Colors"",""Comment"":"""",""Track Number"":"""",""Genre"":""Reggae"",""score"":100,""title"":""000667.mp3.db"",""acrid"":""2010b5891bbc9750e24dbeeb0cd26146"",""Album"":""mp3"",""bucket_id"":""22150"",""duration_ms"":29600,""db_begin_time_offset_ms"":2880},{""db_end_time_offset_ms"":14380,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":11500,""play_offset_ms"":14680,""Title"":""Sharpen The Knife"",""Artist"":""Explode Into Colors"",""Comment"":"""",""Track Number"":"""",""Genre"":""Reggae"",""score"":100,""title"":""000667.mp3.db"",""acrid"":""f38bb9f4845167b14adfbae2bbf2e931"",""Album"":""mp3"",""bucket_id"":""22150"",""duration_ms"":29600,""db_begin_time_offset_ms"":2880}],""timestamp_utc"":""2024-06-11 18:44:20""},""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
676,Hip-Hop,15,original,"{""cost_time"":1.6600000858307,""metadata"":{""custom_files"":[{""db_end_time_offset_ms"":14380,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":11660,""play_offset_ms"":14680,""acrid"":""e03f30a2f77481b570aceff410491d34"",""Title"":""The Tension"",""Album"":""Change Thoughts (radio edit)"",""Artist"":""Fanatic"",""score"":100,""title"":""000676.mp3.db"",""Comment"":"""",""Track Number"":"""",""Genre"":""Hip-Hop"",""bucket_id"":""22150"",""duration_ms"":29700,""db_begin_time_offset_ms"":2720},{""db_end_time_offset_ms"":14380,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":11660,""play_offset_ms"":14680,""acrid"":""793d18cdb2be8bd8cec01a7e93c27fbb"",""Title"":""The Tension"",""Album"":""Change Thoughts (radio edit)"",""Artist"":""Fanatic"",""score"":100,""title"":""000676.mp3.db"",""Comment"":"""",""Track Number"":"""",""Genre"":""Hip-Hop"",""bucket_id"":""22150"",""duration_ms"":29700,""db_begin_time_offset_ms"":2720}],""timestamp_utc"":""2024-06-11 18:44:22""},""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
690,Rock,15,original,"{""metadata"":{""timestamp_utc"":""2024-06-11 18:44:24"",""custom_files"":[{""acrid"":""a3f4935d9ec0a96d3569d25c16579c3a"",""db_end_time_offset_ms"":14320,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":11520,""play_offset_ms"":14660,""score"":100,""Artist"":""Flying Luttenbachers"",""Comment"":"""",""Track Number"":"""",""Genre"":""Rock"",""Album"":""Cataclysm"",""title"":""000690.mp3.db"",""db_begin_time_offset_ms"":2800,""Title"":""Cataclysm"",""bucket_id"":""22150"",""duration_ms"":29700}]},""result_type"":0,""cost_time"":0.94599986076355,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
694,Hip-Hop,15,original,"{""metadata"":{""timestamp_utc"":""2024-06-11 18:44:26"",""custom_files"":[{""acrid"":""da97c2b45ed754f8510d5c15d9e39980"",""db_end_time_offset_ms"":14280,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":11600,""play_offset_ms"":14660,""Comment"":"""",""Track Number"":"""",""Genre"":""Hip-Hop"",""Album"":""mp3"",""title"":""000694.mp3.db"",""db_begin_time_offset_ms"":2680,""score"":100,""Title"":""Planet Say (featuring Faust)"",""Artist"":""Food For Animals"",""bucket_id"":""22150"",""duration_ms"":29700}]},""result_type"":0,""cost_time"":0.66599988937378,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
695,Hip-Hop,15,original,"{""cost_time"":1.1870000362396,""metadata"":{""custom_files"":[{""db_end_time_offset_ms"":14360,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":11500,""play_offset_ms"":14700,""Genre"":""Hip-Hop"",""acrid"":""c270f2fef4e7959832231835cf891f1d"",""Comment"":"""",""db_begin_time_offset_ms"":2860,""score"":100,""bucket_id"":""22150"",""title"":""000695.mp3.db"",""Title"":""Elephants"",""Track Number"":"""",""Album"":""Cock Rock Disco 2006 Free Compilation"",""duration_ms"":29640,""Artist"":""Food For Animals""}],""timestamp_utc"":""2024-06-11 18:44:28""},""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
704,Latin,15,original,"{""status"":{""version"":""1.0"",""msg"":""Success"",""code"":0},""result_type"":0,""cost_time"":2.9020001888275,""metadata"":{""custom_files"":[{""Comment"":"""",""Track Number"":"""",""Genre"":""Latin"",""acrid"":""1bb8b24bfe4d81fd367028e31c1efc7c"",""bucket_id"":""22150"",""duration_ms"":29700,""score"":100,""db_begin_time_offset_ms"":2740,""db_end_time_offset_ms"":14460,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":11720,""play_offset_ms"":14680,""title"":""000704.mp3.db"",""Title"":""Mano De Dios"",""Album"":""Macondo"",""Artist"":""Fosforo""}],""timestamp_utc"":""2024-06-11 18:44:32""}}
"
705,Latin,15,original,"{""metadata"":{""timestamp_utc"":""2024-06-11 18:44:34"",""custom_files"":[{""db_begin_time_offset_ms"":2720,""db_end_time_offset_ms"":14340,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":11620,""play_offset_ms"":14660,""score"":100,""Title"":""Tio Cocodrilo"",""Artist"":""Fosforo"",""Comment"":"""",""Track Number"":"""",""Genre"":""Latin"",""Album"":""Macondo"",""title"":""000705.mp3.db"",""acrid"":""66c6e956c156675af3f6043393214d76"",""bucket_id"":""22150"",""duration_ms"":29580}]},""result_type"":0,""cost_time"":0.77099990844727,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
706,Latin,15,original,"{""status"":{""code"":0,""msg"":""Success"",""version"":""1.0""},""cost_time"":0.91299986839294,""metadata"":{""timestamp_utc"":""2024-06-11 18:44:35"",""custom_files"":[{""score"":100,""db_begin_time_offset_ms"":2920,""db_end_time_offset_ms"":14240,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":11320,""play_offset_ms"":14640,""Album"":""Macondo"",""bucket_id"":""22150"",""duration_ms"":29740,""Title"":""Esto Es Califas"",""Artist"":""Fosforo"",""acrid"":""98ab79df3bda4365e7860deb8003179e"",""title"":""000706.mp3.db"",""Comment"":"""",""Track Number"":"""",""Genre"":""Latin""}]},""result_type"":0}
"
707,Latin,15,original,"{""cost_time"":1.0310001373291,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""},""result_type"":0,""metadata"":{""timestamp_utc"":""2024-06-11 18:44:37"",""custom_files"":[{""db_end_time_offset_ms"":14440,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":11740,""play_offset_ms"":14700,""title"":""000707.mp3.db"",""Album"":""Macondo"",""acrid"":""2acc4a03690fac9852c80c11c9796024"",""Title"":""Cochabamba"",""Artist"":""Fosforo"",""Comment"":"""",""Track Number"":"""",""Genre"":""Latin"",""duration_ms"":29700,""bucket_id"":""22150"",""score"":100,""db_begin_time_offset_ms"":2700}]}}
"
708,Latin,15,original,"{""cost_time"":1.2660000324249,""metadata"":{""custom_files"":[{""db_end_time_offset_ms"":14580,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":11900,""play_offset_ms"":14680,""acrid"":""7226966957572c5412415e168fe5243a"",""duration_ms"":29620,""Album"":""Macondo"",""Title"":""Desconocido"",""score"":100,""Artist"":""Fosforo"",""title"":""000708.mp3.db"",""bucket_id"":""22150"",""Comment"":"""",""Track Number"":"""",""Genre"":""Latin"",""db_begin_time_offset_ms"":2680}],""timestamp_utc"":""2024-06-11 18:44:40""},""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
